date,country,chain,product_name,production_system,flag,commitment,cage_free,response_barn,response_aviary,response_freerange,response_organic,response_cagefreenotidentified,response_cage,response_insufficientinformation
2025-06,Thailand,Lotus,เบทาโกร ไข่ไก่เบอร์ 2 แพ็ค 10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,โลตัส ไข่ไก่อนามัยขนาดกลาง (M) 10ฟอง,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Lotus,ซุปเปอร์เอ้กซ์ ไข่ไก่สดขนาด M แพ็ค 10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,ซีพี ซีเล็คชั่น ไข่ไก่สด เบอร์ 2 แพ็ค 10,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,อัครา ไข่ไก่ โอเมก้า 3 และ วิตามินอี แพ็ค10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,บีอินดี้คันทรีฟาร์ม ไข่ไก่ปลอดสารเคจฟรี 10 ฟอง,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Lotus,ซีพี ไข่ไก่สดฝาครอบ เบอร์ 0 แพ็ค 30 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,เบทาโกร ไข่ไก่แม่ไก่สาว แพ็ค 30 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,โลตัสไข่ไก่ฝาครอบเบอร์ 3 X 30 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,อัคราไข่ไก่สดเบอร์ 2 X10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,โลตัส ไข่ออร์แกนิค แพ็ค 10 ฟอง,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Lotus,เคซีเอฟ ไข่ไก่อนามัย ขนาดใหญ่ (L) 10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,ซีพี ไข่ไก่ดีเอชเอ 10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,ซีพี ซีเล็คชั่น ไข่ไก่สด เบอร์ 1 แพ็ค 4,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,เบทาโกร ไข่ไก่เบอร์ 2 แพ็ค 30 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,โลตัส ไข่ไก่ CAGE FREE ขนาดใหญ่(L) แพ็ค 10ฟอง,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Lotus,ซีพี ซีเล็คชั่น ไข่ไก่สด เบอร์ 0 แพ็ค 10,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,ฮิลไทรบ์ไข่ไก่ออร์แกนิค แพ็ค10ฟอง,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Lotus,อัคราไข่ไก่สดเบอร์ 3 X10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,ซีพี ไข่ไก่สดฝาครอบ เบอร์ 3 แพ็ค 30 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,เบทาโกร ไข่ไก่สดไวต้า เอ แอคทีฟ แพ็ค 10,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,เบทาโกร ไข่ไก่เบอร์ 1 แพ็ค 6 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,โลตัสไข่ไก่ฝาครอบเบอร์ 2 X 30 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,ซีพี ซีเล็คชั่น ไข่ไก่สด เบอร์ 4 แพ็ค 10,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,ซีพี ไข่ไก่สดฝาครอบ เบอร์ 4 แพ็ค 30 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,เคซีเอฟ ไข่ไก่ฟรีแลนซ์ แพ็ค 10 ฟอง,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,Thailand,Lotus,ซีพี ซีเล็คชั่น ไข่ไก่สด เบอร์ 1 แพ็ค 10,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,เคซีเอฟ ไข่ไก่อนามัยแม่ไก่สาว (S) 10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,เบทาโกร ไข่ไก่เคจ ฟรี แพ็ค 10 ฟอง,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Lotus,เคซีเอฟ เบรนพลัส แพ็ค 10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,โลตัสไข่ไก่ฝาครอบเบอร์ 5 X 30 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Lotus,เบทาโกร ไข่ไก่สด ยัมมี่ แพ็ค 10 ฟอง,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),S Pure Medium Eggs Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),C.P. Egg No.0 Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Tops Fresh Hen Eggs No.1 Pack 30pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Tops Egg No.1 Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Betagro Egg No.2 Pack 30pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),S Pure Jumbo Eggs Pack 6pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Tops Fresh Hen Eggs No.0 Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Akara Eggology Organic Eggs Pack 10pcs.,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Betagro Egg No.1 Pack 30pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Betagro Cage Free Egg Pack 10pcs.,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Tops Market (Central Food Retail),U Farm Cage Free Egg Pack 10pcs.,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Betagro Egg No.1 Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Betagro Pullet Egg Pack 30pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Tops Egg No.2 Pack 12pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),My Choice Free Range Eggs Pack 10pcs.,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),My Choice Fresh Organic Eggs Pack 10pcs.,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Betagro Egg No.0 Pack 30pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Betagro Egg No.0 Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),OVF Egg White 450ml.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Organics and Co Free Range Eggs Pack 10pcs.,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Betagro Pullet Eggs Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Betagro Egg No.2 Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Tops Fresh Duck Eggs No.3 Pack 6pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Akara Fresh Hen Egg No.1 Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Beindy Country Farms Pasture Raised Eggs Pack 10pcs.,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Mori Tama Fresh Eggs No.2 pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Chao Sua Preserved Egg Pack 4pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Natural and Premium Organic Egg Medium Size Pack 10pcs.(C,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Hilltribe Organic Eggs Pack 6pcs.,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Egg My God Egg Free Range Mixed 12pcs.(C,free-range,FALSE,Has commitment and is reporting,1,0,0,1,0,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Tops Egg No.1 Pack 6pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Tops Salted Eggs Pack 4pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Golden Lay Egg Folate Size L Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Akara Fresh Hen Egg No.2 Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),S Pure Onsen Egg Pack 4pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Tops Preserved Eggs Pack 4pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Akara Eggology Veggie Eggs Pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Natural and Premium Organic Egg Pack 10pcs.(C,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Tops Fresh Hen Eggs Omega3 No.2 pack 10pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Akkra Egg CageFree Mixed Size Pack 10pcs.,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Tops Market (Central Food Retail),Chao Sua Egg In Potash Pack 4pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Akara Farm Egg No.2 Pack 30pcs.,insufficient information,FALSE,Has commitment and is reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Tops Market (Central Food Retail),Natural and Premium Organic Egg Pack 6pcs.(C,organic,FALSE,Has commitment and is reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Tops Market (Central Food Retail),KCF Brain Plus Eggs Pack 10pcs.,cage-free not identified,FALSE,Has commitment and is reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Villa Market,Eggs Pack 10,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs Tama,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Jumbo Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Medium Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs No.0,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs No.1,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs No.2,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs No.3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs No.3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs No.2,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,First Born Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Cage Free Eggs,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Villa Market,Soft Boiled Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Veggie Eggology Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Organic Eggs,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Villa Market,Eggs No 1,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs No 0,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Benja Omega 3 Eggs Fresh,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Jumbo Eggs No.0,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Organic Eggs,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Villa Market,Organic Eggs,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Villa Market,Onsen Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Onsen Eggs Pack2,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Cage Free Eggs No 1,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Villa Market,Ocha Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Yummy Eggs Mixed Size Pack 10,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Rich Yolk Eggs Mixed Size Pack 10,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Omega 3 & Vitamin E Eggs Pack 10,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Hygenic Eggs No.2,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs No 1,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Fresh Egg No 3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Cage Free Eggs,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Thailand,Villa Market,Organic Eggs,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Villa Market,Eggs Vita A Beauty Mix Size,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs Vita A Active Mix Size,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Eggs Vita A Brain Mix Size,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Extra Large Eggs No.1,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Super Jumbo Eggs,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Organic Eggs,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Thailand,Villa Market,Fresh Quail Egg (15eggs),insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Pasteurized Liquid Egg White,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Thailand,Villa Market,Fresh Eggs No.1,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Bizim Toptan,Aytaç Yumurta Beyaz M 30'lu,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Bizim Toptan,Oytun Yumurta M 30'lu,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Bizim Toptan,Aytaç Yumurta Beyaz L 30'lu,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Bizim Toptan,Aytaç Yumurta Beyaz L 15'li,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Carrefour Yumurta 15'li L Boy,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Carrefour Bio Organik Yumurta 10'lu,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Carrefour,Carrefour Yumurta 30'lu M Boy,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Carrefour Gezen Tavuk Yumurtası 10 Adet M Boy,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Turkey,Carrefour,Carrefour Kafessiz Yumurta 30'Lu M Boy,cage-free not identified,FALSE,Has no commitment and is not reporting,1,0,0,0,0,1,0,0
2025-06,Turkey,Carrefour,Carrefour Gezen Tavuk Yumurtası 15'li M Boy,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Turkey,Carrefour,Flotty Organik Yumurta M Boy 10'lu No:0,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Carrefour,Raya Organik Yumurta 8'li No:0,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Carrefour,Carrefour Bio Organik Yumurta 6'lı,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Carrefour,Kumbasar Kahverengi Yumurta 53-62 g 10'lu No:3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Kumbasar Jumbo 10'lu Yumurta 73 g Üstü No:3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Kumbasar 30'lu Yumurta 53-62 g No:3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Doğalım Yumurta 15'li 53-62 g No:3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Raya Gezen Tavuk Yumurtası 10'lu M Boy 53-62 g No:1,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Kumbasar Yumurta 30'lu 63-72 g No:3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Kumbasar 6'lı Yumurta 53-62 g No:3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Flotty Sports Organik Yumurta 10’Lu 53-63 No:0,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Carrefour,Flotty Baby Organik Yumurta 10’Lu 53-62 No:0,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Carrefour,Doğalım Yumurta 6'lı 53-62 g No:3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Kumbasar Yumurta 15'li 63-72 g No:3,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Carrefour,Flotty Herbs Organik Yumurta 10’Lu 53-62 No:0,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Carrefour,Sade Organik Yumurta 10'lu No:0,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Carrefour,Freelife Beyaz Yumurta 30'Lu M 53-62 Gr,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Keskinoğlu Yumurta 10'lu 53-63 gr,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Keskinoğlu Yumurta 20'li (L) 63-73 gr,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Taze Pazar Organik Yumurta 10'lu,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Onur,Taze Pazar Günlük Tavuk Yumurtası 15'li,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Keskinoğlu Yumurta 15'li 53-63 gr,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Keskinoğlu Yumurta 10'lu Gezgin,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Turkey,Onur,Dimetta Organik Yumurta 10'Lu,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Onur,Coşkun Yumurta Organik 10'Lu 53-62 gr,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Onur,Coşkun Yumurta Kahverengi 53-62 gr 15'li,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Coşkun Yumurta 10'Lu 53-62 gr,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Coşkun Yumurta 63-72 gr 20'li,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Sade Organik Yumurta 10'lu M,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,Turkey,Onur,Sade Gezen Yumurta 15'li,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Turkey,Onur,Naturaköy Gezen Yumurta M 15'li,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Turkey,Onur,Naturaköy Yumurta Selenyum M 15'li,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Onur Bereket Yumurta 30'lu 53-63 gr,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Coşkun Yumurta 30'lu 53-63 gr,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Coşkun Yumurta 10'Lu Jumbo,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Akbey Yumurta L Boy 20'li 63-73 gr,insufficient information,FALSE,Has no commitment and is not reporting,0,0,0,0,0,0,0,1
2025-06,Turkey,Onur,Naturaköy Gezen Yumurta 10'lu,free-range,FALSE,Has no commitment and is not reporting,1,0,0,1,0,0,0,0
2025-06,Turkey,Onur,Onur Bereket Organik Yumurta 10'lu,organic,FALSE,Has no commitment and is not reporting,1,0,0,0,1,0,0,0
2025-06,United States,ALDI,"Cage Free Large Eggs - Grade A, 1 dozen",cage-free not identified,FALSE,Has commitment but is not reporting,1,0,0,0,0,1,0,0
2025-06,United States,ALDI,"Free Range Large Brown Grade A Eggs, 12 count",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,ALDI,"Grade A Large White Eggs, 1 dozen",insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
2025-06,United States,ALDI,"Organic Cage Free Brown Eggs, 1 dozen",free-range,FALSE,Has commitment but is not reporting,1,0,0,1,0,0,0,0
2025-06,United States,ALDI,"Liquid Egg Whites, 32 oz",insufficient information,FALSE,Has commitment but is not reporting,0,0,0,0,0,0,0,1
